Date,Symbol,Total Return,Annualized Return,Annualized Volatility,Sharpe Ratio,Max Drawdown,Win Rate,Avg Win,Avg Loss,Profit Factor,Trade Count
2025-05-08,BAC,-0.017545,-0.27284,0.034598,-8.4642,-0.081519,0.3487,18.8702,-10.8593,1.7377,474
2025-05-09,BAC,-0.028349,-0.383159,0.033708,-11.9605,-0.081519,0.3438,18.1247,-10.6188,1.7068,508
2025-05-12,BAC,-0.014899,-0.210558,0.034099,-6.7615,-0.081519,0.3369,18.7946,-10.0866,1.8633,552
2025-05-13,BAC,0.004589,0.070223,0.034634,1.4501,-0.081519,0.3493,18.8233,-9.9441,1.8929,579
2025-05-14,BAC,0.001389,0.01963,0.033667,-0.011,-0.081519,0.3419,18.3622,-9.4927,1.9344,618
2025-05-15,BAC,-0.010966,-0.136054,0.033069,-4.719,-0.081519,0.3313,18.356,-9.4246,1.9477,656
2025-05-16,BAC,-0.000756,-0.009484,0.033291,-0.8856,-0.081519,0.3372,18.4491,-9.4069,1.9612,686
2025-05-19,BAC,0.01506,0.196464,0.034603,5.0996,-0.081519,0.3479,18.3375,-9.3633,1.9584,723
2025-05-20,BAC,0.007998,0.09554,0.034042,2.219,-0.081519,0.3429,18.1324,-9.2511,1.96,757
2025-05-21,BAC,-0.013135,-0.13486,0.033498,-4.623,-0.081519,0.3383,17.6513,-9.3579,1.8862,793
2025-05-22,BAC,-0.01655,-0.160737,0.03298,-5.4802,-0.081519,0.3413,17.2341,-9.3342,1.8463,830
2025-05-23,BAC,-0.002755,-0.027427,0.034091,-1.3912,-0.081519,0.3395,17.7188,-9.1714,1.932,864
2025-05-27,BAC,-0.002249,-0.021583,0.033837,-1.2289,-0.081519,0.3407,17.6285,-9.1604,1.9244,901
2025-05-28,BAC,0.00307,0.029021,0.033732,0.2674,-0.081519,0.3362,17.8429,-8.9702,1.9891,938
2025-05-29,BAC,-0.035385,-0.276918,0.033911,-8.7557,-0.087043,0.3333,17.4067,-9.4226,1.8473,982
2025-05-30,BAC,-0.042093,-0.311815,0.03349,-9.9078,-0.09021,0.3314,17.2034,-9.3446,1.841,1022
2025-06-02,BAC,-0.042436,-0.305277,0.033136,-9.8165,-0.095478,0.3377,16.7481,-9.347,1.7918,1058
2025-06-03,BAC,-0.040946,-0.28813,0.032728,-9.4149,-0.095478,0.3382,16.5287,-9.1959,1.7974,1101
2025-06-04,BAC,-0.04029,-0.276646,0.032366,-9.1653,-0.095478,0.3369,16.3435,-9.0165,1.8126,1134
2025-06-05,BAC,-0.051852,-0.334086,0.032079,-11.0378,-0.101296,0.3367,16.0527,-9.0362,1.7765,1175
2025-06-06,BAC,-0.043182,-0.279038,0.032292,-9.2605,-0.101704,0.3355,16.1994,-8.8964,1.8209,1207
2025-06-09,BAC,-0.042615,-0.269157,0.032109,-9.0056,-0.101704,0.3366,16.0852,-8.8572,1.8161,1227
2025-06-10,BAC,-0.050316,-0.303288,0.03176,-10.1791,-0.101704,0.3339,15.9022,-8.7668,1.8139,1260
2025-06-11,BAC,-0.048344,-0.286441,0.031581,-9.7033,-0.101704,0.3349,15.8755,-8.7446,1.8155,1286
2025-06-12,BAC,-0.048255,-0.279627,0.031275,-9.5803,-0.101704,0.3343,15.6676,-8.5971,1.8224,1322
2025-06-13,BAC,-0.05656,-0.313539,0.031584,-10.5603,-0.109509,0.3314,15.841,-8.6812,1.8247,1355
2025-06-16,BAC,-0.052289,-0.287051,0.031527,-9.7393,-0.109509,0.3285,15.9641,-8.5613,1.8647,1380
2025-06-17,BAC,-0.059998,-0.31634,0.031322,-10.7381,-0.109509,0.3291,15.7439,-8.5649,1.8382,1414
2025-06-18,BAC,-0.058979,-0.305623,0.031177,-10.4444,-0.111604,0.3292,15.6227,-8.4716,1.8441,1453
2025-06-20,BAC,-0.059747,-0.303051,0.031075,-10.396,-0.111604,0.3307,15.528,-8.4674,1.8338,1489
2025-06-23,BAC,-0.045298,-0.233174,0.031347,-8.0764,-0.111658,0.3342,15.6733,-8.4645,1.8517,1514
2025-06-24,BAC,-0.044507,-0.225048,0.031189,-7.8569,-0.111658,0.3303,15.7542,-8.3408,1.8888,1548
2025-06-25,BAC,-0.048609,-0.238895,0.030981,-8.3565,-0.111658,0.3296,15.6616,-8.3066,1.8854,1583
2025-06-26,BAC,-0.044753,-0.217678,0.030758,-7.7273,-0.111658,0.3305,15.5294,-8.2124,1.891,1619
2025-06-27,BAC,-0.033555,-0.164052,0.030902,-5.956,-0.111658,0.3297,15.7085,-8.129,1.9324,1652
2025-06-30,BAC,-0.036369,-0.173477,0.030708,-6.3004,-0.111658,0.3294,15.6083,-8.0936,1.9285,1682
2025-07-01,BAC,-0.025468,-0.121924,0.030645,-4.6313,-0.111658,0.3306,15.6847,-8.0415,1.9505,1711
2025-07-02,BAC,-0.016565,-0.079221,0.030649,-3.2373,-0.111658,0.3345,15.6657,-8.0634,1.9428,1737
2025-07-03,BAC,-0.019141,-0.089406,0.030659,-3.5685,-0.111658,0.3352,15.6674,-8.1178,1.93,1760
2025-07-07,BAC,-0.026762,-0.121006,0.030505,-4.6224,-0.111658,0.3326,15.6633,-8.1029,1.933,1794
2025-07-08,BAC,-0.038394,-0.166984,0.030175,-6.1967,-0.111658,0.3326,15.3587,-8.0699,1.9032,1846
2025-07-09,BAC,-0.041192,-0.175298,0.029971,-6.5163,-0.111658,0.334,15.1793,-8.0526,1.885,1883
2025-07-10,BAC,-0.043065,-0.179704,0.029792,-6.7033,-0.111658,0.3333,15.1116,-8.0072,1.8872,1915
2025-07-11,BAC,-0.04733,-0.192944,0.029606,-7.1926,-0.111658,0.333,14.9557,-7.9525,1.8806,1946
2025-07-14,BAC,-0.057663,-0.227445,0.029337,-8.4345,-0.111658,0.3313,14.8045,-7.9128,1.871,1991
2025-07-15,BAC,-0.068396,-0.261107,0.029137,-9.6476,-0.115192,0.3307,14.6693,-7.9189,1.8524,2033
2025-07-16,BAC,-0.104192,-0.370056,0.029826,-13.0779,-0.150281,0.3263,14.7883,-8.1498,1.8146,2088
2025-07-17,BAC,-0.102485,-0.360252,0.029875,-12.7281,-0.154887,0.3277,14.8543,-8.1968,1.8122,2123
2025-07-18,BAC,-0.114882,-0.391043,0.029658,-13.8595,-0.159342,0.3262,14.7026,-8.17,1.7996,2163
2025-04-21,AAPL,0.00129,0.383956,0.038233,9.5194,-0.012362,0.2857,26.2361,-9.921,2.6445,41
2025-04-22,AAPL,0.063456,2325.196337,0.063402,36673.2866,-0.012362,0.381,42.4054,-9.825,4.3161,79
2025-04-23,AAPL,0.038598,23.075733,0.050238,458.931,-0.025072,0.3288,32.3314,-10.5844,3.0546,143
2025-04-24,AAPL,0.034044,7.240362,0.044324,162.8997,-0.030682,0.3113,28.3872,-9.7236,2.9194,206
2025-04-25,AAPL,0.027902,3.002856,0.042795,69.7003,-0.040291,0.3053,27.5207,-10.0529,2.7376,255
2025-04-28,AAPL,0.023677,1.672068,0.040336,40.9576,-0.043849,0.3182,24.6725,-10.0105,2.4647,302
2025-04-29,AAPL,0.011448,0.50651,0.038477,12.6443,-0.049633,0.3073,23.9101,-9.9898,2.3935,355
2025-04-30,AAPL,0.006523,0.227277,0.03764,5.5068,-0.054262,0.3069,23.4982,-10.0958,2.3275,400
2025-05-01,AAPL,0.001971,0.056677,0.037324,0.9827,-0.061515,0.3084,22.9344,-10.1418,2.2614,450
2025-05-02,AAPL,-0.009505,-0.213907,0.036556,-6.3986,-0.072169,0.3164,21.6023,-10.3609,2.085,511
2025-05-05,AAPL,-0.020894,-0.383527,0.035158,-11.4776,-0.080057,0.3226,19.8313,-10.1805,1.948,560
2025-05-06,AAPL,-0.020402,-0.351363,0.034088,-10.8942,-0.08403,0.3205,19.0004,-9.604,1.9784,620
2025-05-07,AAPL,-0.02401,-0.375685,0.033069,-11.9653,-0.086595,0.3255,18.0652,-9.4144,1.9189,677
2025-05-08,AAPL,0.000686,0.012424,0.033865,-0.2237,-0.086595,0.3306,18.5217,-9.1277,2.0292,721
2025-05-09,AAPL,-0.003248,-0.053182,0.032838,-2.2286,-0.086595,0.335,17.3884,-8.8432,1.9663,779
2025-05-12,AAPL,0.051687,1.211615,0.047072,25.3146,-0.086595,0.3389,19.9127,-8.9711,2.2196,834
2025-05-13,AAPL,0.049213,1.038327,0.046204,22.0399,-0.086595,0.3416,19.5977,-9.047,2.1662,880
2025-05-14,AAPL,0.030956,0.53237,0.044645,11.4766,-0.086595,0.3285,19.1674,-8.737,2.1938,949
2025-05-15,AAPL,0.044812,0.788563,0.044188,17.3932,-0.086595,0.3333,19.1781,-8.6946,2.2057,987
2025-05-16,AAPL,0.036359,0.568293,0.043143,12.7086,-0.086595,0.3251,18.9834,-8.4671,2.242,1042
2025-05-19,AAPL,0.042628,0.650268,0.042507,14.8273,-0.086595,0.3291,18.6531,-8.3846,2.2247,1090
2025-05-20,AAPL,0.041408,0.591615,0.04179,13.6782,-0.086595,0.3275,18.4266,-8.2545,2.2323,1131
2025-05-21,AAPL,0.027196,0.341771,0.040996,7.8489,-0.086595,0.3222,18.2123,-8.211,2.218,1185
2025-05-22,AAPL,0.025266,0.299526,0.04034,6.9292,-0.086595,0.3269,17.7281,-8.2098,2.1594,1235
2025-05-23,AAPL,-0.012336,-0.117607,0.039952,-3.4443,-0.086595,0.3216,17.3914,-8.4299,2.0631,1297
2025-05-27,AAPL,0.003543,0.034872,0.040276,0.3693,-0.086595,0.3211,17.6649,-8.3045,2.1271,1354
2025-05-28,AAPL,0.015336,0.152637,0.040609,3.2662,-0.086595,0.3206,17.8876,-8.2292,2.1737,1411
2025-05-29,AAPL,0.003773,0.034476,0.039958,0.3623,-0.086595,0.3197,17.4715,-8.1613,2.1408,1464
2025-05-30,AAPL,0.00077,0.006711,0.039302,-0.3381,-0.086595,0.3207,17.1725,-8.0966,2.121,1525
2025-06-02,AAPL,-0.01541,-0.122302,0.038865,-3.6615,-0.086595,0.3174,16.9924,-8.0916,2.1,1588
2025-06-03,AAPL,-0.020311,-0.153641,0.03836,-4.5266,-0.086595,0.318,16.7275,-8.0392,2.0807,1643
2025-06-04,AAPL,-0.030905,-0.219031,0.038383,-6.2276,-0.089429,0.3158,16.767,-8.0908,2.0724,1705
2025-06-05,AAPL,-0.023719,-0.16749,0.038259,-4.9005,-0.089429,0.3151,16.9355,-8.0539,2.1028,1747
2025-06-06,AAPL,-0.002471,-0.018173,0.038306,-0.9965,-0.089429,0.3141,17.2718,-7.9359,2.1764,1796
2025-06-09,AAPL,-0.013986,-0.096435,0.037764,-3.0832,-0.089429,0.3116,17.0628,-7.8671,2.1689,1861
2025-06-10,AAPL,-0.02228,-0.145912,0.037329,-4.4445,-0.089429,0.3101,16.8839,-7.8129,2.161,1917
2025-06-11,AAPL,-0.034468,-0.212502,0.036992,-6.2852,-0.094442,0.3097,16.6665,-7.8148,2.1327,1970
2025-06-12,AAPL,-0.035339,-0.212263,0.03653,-6.3581,-0.094442,0.3103,16.3881,-7.7112,2.1252,2025
2025-06-13,AAPL,-0.038496,-0.224042,0.036365,-6.7108,-0.102209,0.3096,16.3772,-7.7021,2.1263,2074
2025-06-16,AAPL,-0.042782,-0.24078,0.035942,-7.2555,-0.102209,0.3096,16.1284,-7.619,2.1169,2128
2025-06-17,AAPL,-0.052923,-0.284096,0.035509,-8.564,-0.110118,0.3047,16.0523,-7.4991,2.1406,2187
2025-06-18,AAPL,-0.047087,-0.251278,0.03532,-7.6805,-0.110118,0.3063,15.9532,-7.4464,2.1424,2230
2025-06-20,AAPL,-0.021995,-0.122205,0.035406,-4.0164,-0.110118,0.3078,16.2134,-7.3929,2.1931,2279
2025-06-23,AAPL,-0.026435,-0.142246,0.035125,-4.619,-0.110118,0.3062,16.147,-7.3415,2.1994,2337
2025-06-24,AAPL,-0.02259,-0.120109,0.034914,-4.013,-0.110118,0.3071,16.0622,-7.2977,2.201,2385
2025-06-25,AAPL,-0.028126,-0.144688,0.034659,-4.7516,-0.110118,0.3061,15.895,-7.2297,2.1986,2437
2025-06-26,AAPL,-0.021316,-0.109103,0.034392,-3.7539,-0.110118,0.3087,15.6862,-7.1688,2.1881,2487
2025-06-27,AAPL,-0.023198,-0.115935,0.034066,-3.9903,-0.110118,0.307,15.599,-7.0826,2.2024,2544
2025-06-30,AAPL,0.000177,0.000913,0.035223,-0.5419,-0.110118,0.31,15.7405,-7.0715,2.2259,2596
2025-07-01,AAPL,0.011695,0.060352,0.035134,1.1485,-0.110118,0.3107,15.8841,-7.0764,2.2446,2648
2025-07-02,AAPL,0.005089,0.025399,0.034981,0.1544,-0.110118,0.3107,15.8467,-7.1077,2.2295,2705
2025-07-03,AAPL,0.016063,0.080283,0.034845,1.73,-0.110118,0.3142,15.7058,-7.0821,2.2177,2741
2025-07-07,AAPL,0.006618,0.031862,0.034601,0.3428,-0.110118,0.3119,15.6884,-7.0668,2.22,2791
2025-07-08,AAPL,0.012745,0.06088,0.034447,1.1868,-0.110118,0.3117,15.7038,-7.0256,2.2352,2850
2025-07-09,AAPL,0.012343,0.057819,0.034234,1.1047,-0.110118,0.3098,15.6929,-6.964,2.2534,2902
2025-07-10,AAPL,0.017239,0.079948,0.034038,1.7612,-0.110118,0.3113,15.5547,-6.9208,2.2475,2947
2025-07-11,AAPL,0.010137,0.045601,0.03381,0.7572,-0.110118,0.3102,15.4883,-6.9012,2.2443,3004
2025-07-14,AAPL,0.002409,0.01051,0.033485,-0.2834,-0.110118,0.3102,15.219,-6.8293,2.2285,3064
2025-07-15,AAPL,-0.005034,-0.021325,0.033249,-1.2429,-0.110118,0.3074,15.2388,-6.7925,2.2435,3135
2025-07-16,AAPL,-0.002014,-0.008431,0.033058,-0.86,-0.110118,0.3098,15.0704,-6.7761,2.224,3181
2025-07-17,AAPL,-0.001505,-0.006203,0.032878,-0.797,-0.110118,0.3101,15.0101,-6.7568,2.2215,3230
2025-07-18,AAPL,-0.012482,-0.049773,0.032681,-2.1349,-0.110118,0.3103,14.8622,-6.7586,2.199,3281
2025-04-21,META,-0.002286,-0.438322,0.013802,-33.2058,-0.005404,0.4091,7.6372,-6.4598,1.1823,45
2025-04-22,META,0.069563,4785.294145,0.060266,79402.7538,-0.006018,0.4634,33.6207,-7.9564,4.2256,77
2025-04-23,META,0.04007,26.117811,0.053933,483.8953,-0.036132,0.4,27.8213,-12.1872,2.2828,131
2025-04-24,META,0.081473,137.987836,0.060578,2277.5385,-0.043252,0.4194,31.6418,-12.7941,2.4732,177
2025-04-25,META,0.065833,23.861453,0.056308,423.4103,-0.043252,0.3932,29.6623,-13.0363,2.2754,223
2025-04-28,META,0.060279,10.685574,0.053493,199.3841,-0.043252,0.3897,27.8591,-12.9479,2.1516,261
2025-04-29,META,0.06879,9.968007,0.050652,196.3979,-0.043252,0.375,27.3214,-11.8068,2.314,306
2025-04-30,META,0.120523,35.037379,0.075352,464.7189,-0.043252,0.3804,32.9363,-13.1759,2.4997,354
2025-05-01,META,0.100489,13.601607,0.071308,190.465,-0.043252,0.3821,30.3188,-13.6328,2.224,408
2025-05-02,META,0.126778,19.245286,0.069119,278.1496,-0.043252,0.3966,29.3292,-13.369,2.1938,456
2025-05-05,META,0.12238,13.081899,0.066699,195.8329,-0.043252,0.3977,28.1282,-13.3419,2.1083,500
2025-05-06,META,0.095696,5.815456,0.064112,90.3951,-0.043252,0.3754,27.9516,-13.2182,2.1146,551
2025-05-07,META,0.074496,3.02616,0.062113,48.3984,-0.053177,0.3686,26.9333,-13.2015,2.0402,599
2025-05-08,META,0.077508,2.833256,0.061437,45.7911,-0.053177,0.3604,27.4502,-13.039,2.1052,641
2025-05-09,META,0.069621,2.097858,0.060065,34.5936,-0.056392,0.3577,26.7838,-12.8834,2.0789,682
2025-05-12,META,0.078625,2.293883,0.059749,38.0574,-0.061244,0.3634,26.4335,-12.9675,2.0385,745
2025-05-13,META,0.077033,2.004343,0.058891,33.695,-0.061244,0.3648,26.0619,-12.9592,2.0111,775
2025-05-14,META,0.078508,1.880908,0.057515,32.355,-0.061244,0.3656,25.3233,-12.6458,2.0025,817
2025-05-15,META,0.067591,1.38089,0.056356,24.1479,-0.061244,0.3685,24.4628,-12.6737,1.9302,859
2025-05-16,META,0.064928,1.20921,0.0555,21.4273,-0.068609,0.367,24.2964,-12.6164,1.9258,900
2025-05-19,META,0.079064,1.492098,0.055126,26.7042,-0.068609,0.3649,24.4735,-12.353,1.9812,939
2025-05-20,META,0.070596,1.18447,0.054235,21.471,-0.068609,0.3598,24.1124,-12.0923,1.994,973
2025-05-21,META,0.069234,1.082267,0.053597,19.8195,-0.068609,0.3558,24.2037,-11.9884,2.0189,1007
2025-05-22,META,0.086734,1.394936,0.053233,25.8286,-0.068609,0.3596,24.2554,-11.9264,2.0338,1035
2025-05-23,META,0.078274,1.137525,0.052455,21.3046,-0.068609,0.3561,23.9337,-11.7795,2.0318,1074
2025-05-27,META,0.074572,1.007912,0.051673,19.1186,-0.068609,0.3495,23.8979,-11.5165,2.0751,1115
2025-05-28,META,0.072179,0.916433,0.050947,17.5955,-0.068609,0.3484,23.5604,-11.3609,2.0738,1153
2025-05-29,META,0.066994,0.792499,0.050348,15.3432,-0.068609,0.3468,23.4179,-11.3271,2.0674,1192
2025-05-30,META,0.069215,0.788818,0.049988,15.38,-0.068609,0.3443,23.5915,-11.2832,2.0908,1230
2025-06-02,META,0.105918,1.329552,0.049955,26.2148,-0.068609,0.3487,24.0409,-11.2056,2.1454,1261
2025-06-03,META,0.091312,1.034645,0.049379,20.548,-0.068609,0.3507,23.3807,-11.2336,2.0813,1302
2025-06-04,META,0.107443,1.233734,0.049163,24.6881,-0.068609,0.3507,23.5058,-11.0985,2.1179,1335
2025-06-05,META,0.101266,1.088834,0.048675,21.9584,-0.068609,0.3576,22.662,-11.1434,2.0337,1371
2025-06-06,META,0.120363,1.321852,0.048485,26.8506,-0.068609,0.3602,22.647,-11.0371,2.0519,1405
2025-06-09,META,0.115628,1.198568,0.047958,24.5748,-0.068609,0.3612,22.1335,-10.9136,2.0281,1439
2025-06-10,META,0.109992,1.076053,0.047521,22.223,-0.068609,0.3609,21.943,-10.9086,2.0115,1476
2025-06-11,META,0.084459,0.737117,0.04703,15.248,-0.068609,0.3544,21.7943,-10.8616,2.0065,1514
2025-06-12,META,0.064545,0.514054,0.046549,10.6137,-0.068609,0.3514,21.6225,-10.8972,1.9842,1558
2025-06-13,META,0.066317,0.514216,0.046323,10.6688,-0.068609,0.353,21.4916,-10.903,1.9712,1590
2025-06-16,META,0.084579,0.667801,0.046521,13.9251,-0.068609,0.3533,21.7929,-10.8817,2.0027,1630
2025-06-17,META,0.079173,0.597313,0.046044,12.5384,-0.068609,0.3509,21.6511,-10.773,2.0098,1675
2025-06-18,META,0.071327,0.511935,0.045657,10.7746,-0.068609,0.3483,21.5263,-10.6858,2.0145,1709
2025-06-20,META,0.072157,0.504275,0.045236,10.7055,-0.068609,0.3498,21.2483,-10.6191,2.0009,1747
2025-06-23,META,0.093095,0.66496,0.045062,14.3128,-0.068609,0.3516,21.3713,-10.5602,2.0238,1783
2025-06-24,META,0.097209,0.681205,0.044752,14.7749,-0.068609,0.3562,20.9623,-10.5355,1.9897,1817
2025-06-25,META,0.091764,0.617627,0.044474,13.4376,-0.068609,0.3558,20.8499,-10.531,1.9799,1847
2025-06-26,META,0.11241,0.770351,0.044303,16.9369,-0.068609,0.3591,20.8297,-10.4817,1.9872,1882
2025-06-27,META,0.112182,0.747523,0.043897,16.5732,-0.068609,0.3599,20.6099,-10.4241,1.9771,1923
2025-06-30,META,0.130518,0.879306,0.044175,19.4525,-0.068609,0.3578,20.9677,-10.3559,2.0247,1957
2025-07-01,META,0.122366,0.78928,0.043902,17.5228,-0.068609,0.3584,20.7321,-10.3552,2.0021,1988
2025-07-02,META,0.111824,0.688389,0.043567,15.3415,-0.068609,0.3564,20.5611,-10.2879,1.9986,2021
2025-07-03,META,0.107342,0.639064,0.043362,14.2765,-0.068609,0.3579,20.4048,-10.3339,1.9745,2053
2025-07-07,META,0.097337,0.55527,0.043164,12.401,-0.068609,0.3572,20.3053,-10.3569,1.9606,2087
2025-07-08,META,0.098383,0.549475,0.042957,12.3256,-0.068609,0.359,20.1499,-10.3577,1.9454,2119
2025-07-09,META,0.101979,0.560379,0.042876,12.6034,-0.068609,0.3611,19.9859,-10.3523,1.9306,2162
2025-07-10,META,0.099449,0.532103,0.042637,12.0109,-0.068609,0.3629,19.728,-10.3328,1.9093,2195
2025-07-11,META,0.089437,0.460402,0.042457,10.3728,-0.068609,0.3661,19.3649,-10.3805,1.8655,2226
2025-07-14,META,0.085321,0.427228,0.042177,9.6552,-0.068609,0.3684,19.0517,-10.354,1.84,2262
2025-07-15,META,0.077317,0.374504,0.041945,8.4517,-0.068609,0.3682,18.9182,-10.3468,1.8284,2297
2025-07-16,META,0.077798,0.369797,0.041638,8.4008,-0.068609,0.3682,18.7691,-10.2664,1.8282,2335
2025-07-17,META,0.068903,0.316888,0.0414,7.1712,-0.068609,0.366,18.755,-10.2464,1.8304,2371
2025-07-18,META,0.069518,0.314123,0.041214,7.1365,-0.068609,0.3656,18.7165,-10.2061,1.8339,2404
2025-04-21,JNJ,0.002615,0.930915,0.010562,86.245,-0.000661,0.5,6.195,-1.8375,3.3714,15
2025-04-22,JNJ,0.007884,1.69001,0.024264,68.8254,-0.005103,0.4348,13.083,-6.0205,2.1731,43
2025-04-23,JNJ,-0.00425,-0.300758,0.031734,-10.1078,-0.018482,0.4412,10.5946,-9.8554,1.075,64
2025-04-24,JNJ,-0.012747,-0.554363,0.030728,-18.6918,-0.029316,0.3878,11.4987,-10.1153,1.1368,94
2025-04-25,JNJ,-0.0128,-0.477573,0.030336,-16.4021,-0.031505,0.3898,12.0768,-10.0861,1.1974,114
2025-04-28,JNJ,-0.014516,-0.458905,0.027856,-17.1921,-0.031505,0.3889,10.8797,-9.1229,1.1926,140
2025-04-29,JNJ,-0.014942,-0.418393,0.027011,-16.2299,-0.031791,0.381,11.1616,-8.7843,1.2706,164
2025-04-30,JNJ,-0.022841,-0.517041,0.025633,-20.9511,-0.035189,0.3434,11.0671,-8.1316,1.361,192
2025-05-01,JNJ,-0.034446,-0.625244,0.0261,-24.7223,-0.04709,0.3246,11.255,-8.3906,1.3414,223
2025-05-02,JNJ,-0.025939,-0.484331,0.025287,-19.9443,-0.04709,0.375,10.2091,-8.287,1.2319,252
2025-05-05,JNJ,-0.035153,-0.559488,0.025721,-22.5296,-0.048052,0.3714,9.7953,-8.4513,1.159,276
2025-05-06,JNJ,-0.033015,-0.505902,0.026199,-20.0737,-0.048052,0.3775,10.1913,-8.5213,1.196,298
2025-05-07,JNJ,-0.038553,-0.533329,0.026107,-21.1945,-0.050703,0.3772,10.3837,-8.7615,1.1852,330
2025-05-08,JNJ,-0.045333,-0.566151,0.025613,-22.8852,-0.057396,0.3722,10.1966,-8.7203,1.1693,356
2025-05-09,JNJ,-0.05075,-0.583135,0.024859,-24.2627,-0.062745,0.3604,9.8362,-8.2278,1.1955,383
2025-05-12,JNJ,-0.064828,-0.652028,0.029841,-22.5204,-0.086245,0.3548,10.6544,-8.947,1.1908,419
2025-05-13,JNJ,-0.081637,-0.717027,0.029836,-24.7028,-0.097383,0.3418,10.6051,-8.9952,1.179,451
2025-05-14,JNJ,-0.092187,-0.741804,0.029114,-26.1659,-0.103659,0.3333,10.4411,-8.8788,1.176,482
2025-05-15,JNJ,-0.08114,-0.674487,0.029876,-23.2455,-0.103659,0.3358,10.8863,-8.5433,1.2743,511
2025-05-16,JNJ,-0.078778,-0.644374,0.029552,-22.4815,-0.103659,0.3322,10.9805,-8.2112,1.3373,542
2025-05-19,JNJ,-0.079388,-0.629387,0.028932,-22.4449,-0.103659,0.3311,10.7833,-7.984,1.3506,568
2025-05-20,JNJ,-0.080959,-0.619793,0.028575,-22.3898,-0.103659,0.3355,10.6288,-7.986,1.3309,593
2025-05-21,JNJ,-0.08642,-0.628532,0.028016,-23.1489,-0.103659,0.3262,10.6435,-7.7824,1.3676,622
2025-05-22,JNJ,-0.08174,-0.591547,0.028116,-21.7509,-0.103659,0.3293,10.8761,-7.7737,1.3991,640
2025-05-23,JNJ,-0.090006,-0.613537,0.02756,-22.9879,-0.103659,0.3229,10.7565,-7.6604,1.4042,672
2025-05-27,JNJ,-0.085684,-0.580306,0.027305,-21.985,-0.103874,0.3296,10.7027,-7.6233,1.4039,694
2025-05-28,JNJ,-0.088917,-0.580684,0.026922,-22.312,-0.103874,0.3271,10.6369,-7.5318,1.4123,719
2025-05-29,JNJ,-0.093726,-0.587582,0.027563,-22.0438,-0.109325,0.3256,10.83,-7.6223,1.4208,744
