Date,Symbol,Total Return,Annualized Return,Annualized Volatility,Sharpe Ratio,Max Drawdown,Win Rate,Avg Win,Avg Loss,Profit Factor,Trade Count
2025-06-23,WMT,-0.104574,-0.468795,0.033162,-14.7395,-0.145961,0.3325,14.1049,-8.3813,1.6829,1530
2025-06-24,WMT,-0.097155,-0.435798,0.033246,-13.7098,-0.145961,0.3338,14.2108,-8.3622,1.6994,1553
2025-06-25,WMT,-0.104397,-0.453391,0.032899,-14.3892,-0.145961,0.3304,14.0932,-8.2553,1.7072,1588
2025-06-26,WMT,-0.116987,-0.486795,0.032551,-15.5694,-0.145961,0.3264,13.9537,-8.177,1.7064,1626
2025-06-27,WMT,-0.115783,-0.475875,0.03232,-15.3429,-0.145961,0.3219,14.1064,-8.0468,1.753,1674
2025-06-30,WMT,-0.109355,-0.448765,0.032242,-14.5388,-0.145961,0.3232,14.1499,-8.018,1.7648,1698
2025-07-01,WMT,-0.100191,-0.412622,0.032243,-13.4177,-0.145961,0.3249,14.2559,-8.0032,1.7813,1721
2025-07-02,WMT,-0.107164,-0.428845,0.032048,-14.0056,-0.145961,0.3224,14.2363,-7.9691,1.7864,1751
2025-07-03,WMT,-0.114658,-0.445766,0.031805,-14.6445,-0.145961,0.3204,14.1177,-7.9056,1.7858,1784
2025-07-07,WMT,-0.114577,-0.439318,0.031716,-14.4821,-0.145961,0.3202,14.1128,-7.876,1.7919,1814
2025-07-08,WMT,-0.112703,-0.42766,0.031545,-14.1913,-0.145961,0.3215,14.0085,-7.8313,1.7888,1838
2025-07-09,WMT,-0.117837,-0.436993,0.031215,-14.6401,-0.145961,0.3172,13.9465,-7.6906,1.8135,1882
2025-07-10,WMT,-0.11981,-0.436888,0.031041,-14.7187,-0.147311,0.3171,13.8482,-7.6423,1.812,1911
2025-07-11,WMT,-0.124815,-0.445347,0.030773,-15.1221,-0.150196,0.3181,13.592,-7.5803,1.7931,1947
2025-07-14,WMT,-0.118627,-0.422267,0.03069,-14.4106,-0.15384,0.3188,13.5762,-7.5056,1.8088,1986
2025-07-15,WMT,-0.124147,-0.432307,0.03051,-14.8249,-0.15384,0.3193,13.4532,-7.5013,1.7935,2016
2025-07-16,WMT,-0.125337,-0.430189,0.030363,-14.827,-0.15384,0.3198,13.377,-7.4786,1.7887,2040
2025-07-17,WMT,-0.129089,-0.435032,0.030115,-15.1097,-0.153992,0.3187,13.2784,-7.4146,1.7908,2079
2025-07-18,WMT,-0.128902,-0.429308,0.029903,-15.0257,-0.154691,0.3193,13.1477,-7.349,1.789,2114
2025-04-21,SPY,0.006154,3.693335,0.016179,227.0382,-0.003582,0.4545,7.9462,-3.2028,2.4811,45
2025-04-22,SPY,0.047714,354.307754,0.035838,9885.919,-0.003582,0.4681,19.5458,-4.4765,4.3663,95
2025-04-23,SPY,0.047608,48.741181,0.031642,1539.7789,-0.014466,0.4459,17.3107,-6.1918,2.7958,149
2025-04-24,SPY,0.059802,37.828909,0.03026,1249.4549,-0.018501,0.4563,15.9848,-6.2965,2.5387,206
2025-04-25,SPY,0.059495,17.407388,0.027581,630.4129,-0.018501,0.4453,14.4736,-6.0332,2.399,259
2025-04-28,SPY,0.058503,9.891004,0.026143,377.5761,-0.018501,0.4183,14.2208,-5.844,2.4334,307
2025-04-29,SPY,0.056451,6.220704,0.025078,247.2604,-0.018501,0.3956,13.9965,-5.7401,2.4384,364
2025-04-30,SPY,0.071454,7.793683,0.025319,307.0245,-0.018501,0.3952,14.3355,-5.618,2.5517,421
2025-05-01,SPY,0.067908,5.294331,0.024456,215.6647,-0.018501,0.384,13.8744,-5.5469,2.5013,473
2025-05-02,SPY,0.08572,6.944935,0.024298,285.0054,-0.018501,0.3878,13.908,-5.2618,2.6432,527
2025-05-05,SPY,0.078062,4.595469,0.02359,193.9574,-0.018501,0.3841,13.1006,-5.2458,2.4973,578
2025-05-06,SPY,0.071122,3.232664,0.02286,140.5351,-0.018501,0.3727,12.8415,-5.2814,2.4315,645
2025-05-07,SPY,0.058674,2.019988,0.021988,90.9577,-0.027214,0.3565,12.3825,-5.168,2.396,714
2025-05-08,SPY,0.056395,1.684575,0.021799,76.3592,-0.031414,0.3505,12.3125,-5.1529,2.3894,773
2025-05-09,SPY,0.052441,1.360048,0.021324,62.8427,-0.033024,0.3494,11.968,-5.1324,2.3318,825
2025-05-12,SPY,0.060288,1.514345,0.02499,59.7989,-0.033024,0.3512,12.6071,-5.4393,2.3178,886
2025-05-13,SPY,0.06612,1.583372,0.024523,63.7518,-0.033024,0.3518,12.4581,-5.3118,2.3454,935
2025-05-14,SPY,0.060616,1.279379,0.023826,52.8573,-0.033024,0.3446,12.1029,-5.1359,2.3566,997
2025-05-15,SPY,0.059602,1.155134,0.023348,48.6176,-0.033024,0.3472,11.7358,-5.0926,2.3045,1053
2025-05-16,SPY,0.062659,1.150621,0.022858,49.4639,-0.033024,0.3465,11.4604,-4.9289,2.3251,1105
2025-05-19,SPY,0.073135,1.332652,0.022683,57.8703,-0.033024,0.3527,11.3477,-4.8943,2.3185,1158
2025-05-20,SPY,0.071232,1.199401,0.022161,53.2185,-0.033024,0.3534,10.9845,-4.8079,2.2847,1219
2025-05-21,SPY,0.066097,1.016298,0.02187,45.5549,-0.033024,0.35,10.8921,-4.8057,2.2665,1271
2025-05-22,SPY,0.071941,1.073937,0.021704,48.5596,-0.033024,0.353,10.8757,-4.8113,2.2604,1311
2025-05-23,SPY,0.066663,0.916524,0.021403,41.8876,-0.033024,0.3547,10.6258,-4.8384,2.1961,1365
2025-05-27,SPY,0.084027,1.185849,0.021862,53.3271,-0.033024,0.3578,10.6883,-4.746,2.2521,1430
2025-05-28,SPY,0.093175,1.296701,0.021952,58.1584,-0.033024,0.3597,10.7273,-4.7248,2.2704,1477
2025-05-29,SPY,0.079927,0.997795,0.021626,45.2143,-0.033024,0.3573,10.499,-4.7717,2.2002,1540
2025-05-30,SPY,0.069807,0.797445,0.021479,36.1961,-0.033024,0.3548,10.4686,-4.8628,2.1528,1595
2025-06-02,SPY,0.07217,0.795619,0.021222,36.5472,-0.033024,0.356,10.3695,-4.8404,2.1423,1656
2025-06-03,SPY,0.076119,0.815487,0.020959,37.9539,-0.033024,0.36,10.1515,-4.7914,2.1187,1707
2025-06-04,SPY,0.075739,0.77702,0.020665,36.6337,-0.033024,0.3606,9.9511,-4.7274,2.105,1764
2025-06-05,SPY,0.078599,0.782093,0.020508,37.1611,-0.033024,0.358,9.9918,-4.6836,2.1334,1817
2025-06-06,SPY,0.0867,0.851979,0.020362,40.86,-0.033024,0.3555,10.0737,-4.6102,2.1851,1873
2025-06-09,SPY,0.081663,0.759795,0.020136,36.739,-0.033024,0.3555,9.8723,-4.5807,2.1552,1927
2025-06-10,SPY,0.080847,0.723255,0.019868,35.3968,-0.033024,0.3555,9.6952,-4.5175,2.1461,1988
2025-06-11,SPY,0.083735,0.729236,0.01969,36.0206,-0.033024,0.3566,9.6137,-4.4874,2.1424,2038
2025-06-12,SPY,0.084659,0.714157,0.019448,35.6936,-0.033024,0.3549,9.5284,-4.4212,2.1552,2104
2025-06-13,SPY,0.084515,0.689177,0.019286,34.6973,-0.033024,0.3574,9.3722,-4.4112,2.1246,2157
2025-06-16,SPY,0.089983,0.720858,0.019169,36.5624,-0.033024,0.3559,9.3766,-4.3518,2.1546,2212
2025-06-17,SPY,0.077949,0.58621,0.018911,29.9407,-0.033024,0.3526,9.2277,-4.3335,2.1294,2282
2025-06-18,SPY,0.072993,0.526092,0.018747,26.9959,-0.033024,0.349,9.1941,-4.3017,2.1373,2345
2025-06-20,SPY,0.069001,0.478514,0.018589,24.6654,-0.033024,0.347,9.1638,-4.2925,2.1348,2407
2025-06-23,SPY,0.077392,0.532546,0.01852,27.6757,-0.033024,0.3469,9.1915,-4.252,2.1617,2470
2025-06-24,SPY,0.074594,0.496125,0.018357,25.9364,-0.033024,0.3456,9.1131,-4.2191,2.16,2523
2025-06-25,SPY,0.071505,0.459874,0.01816,24.2216,-0.033024,0.3435,9.0132,-4.1627,2.1652,2583
2025-06-26,SPY,0.075628,0.478302,0.018026,25.4239,-0.033024,0.3458,8.9046,-4.1309,2.1556,2635
2025-06-27,SPY,0.078496,0.486955,0.017901,26.0852,-0.033024,0.3421,8.9532,-4.0751,2.197,2698
2025-06-30,SPY,0.075959,0.457205,0.017723,24.6681,-0.033024,0.3419,8.8189,-4.0324,2.187,2757
2025-07-01,SPY,0.072504,0.423019,0.017552,22.9611,-0.033024,0.3422,8.6745,-3.9991,2.1691,2816
2025-07-02,SPY,0.072543,0.413466,0.017398,22.6156,-0.033024,0.3425,8.5652,-3.9573,2.1644,2871
2025-07-03,SPY,0.078032,0.439254,0.017326,24.1983,-0.033024,0.3446,8.4891,-3.9271,2.1617,2909
2025-07-07,SPY,0.070088,0.380005,0.017212,20.9162,-0.033024,0.3424,8.4439,-3.9257,2.1509,2969
2025-07-08,SPY,0.069557,0.368628,0.017075,20.4176,-0.033024,0.3413,8.3698,-3.8806,2.1568,3024
2025-07-09,SPY,0.071915,0.374644,0.016961,20.9088,-0.033024,0.344,8.2633,-3.8662,2.1373,3077
2025-07-10,SPY,0.074014,0.378937,0.016851,21.3008,-0.033024,0.3465,8.1585,-3.8517,2.1182,3125
2025-07-11,SPY,0.067166,0.332952,0.016768,18.6641,-0.033024,0.344,8.1137,-3.8343,2.1161,3184
2025-07-14,SPY,0.064632,0.312733,0.016606,17.6282,-0.033024,0.343,8.0175,-3.7896,2.1157,3251
2025-07-15,SPY,0.060502,0.285179,0.016518,16.0535,-0.033024,0.341,7.9978,-3.7762,2.1179,3310
2025-07-16,SPY,0.059095,0.272704,0.016407,15.4025,-0.034937,0.3413,7.9313,-3.7611,2.1088,3370
2025-07-17,SPY,0.064221,0.29322,0.016325,16.7366,-0.034937,0.342,7.9114,-3.7372,2.1169,3415
2025-07-18,SPY,0.058393,0.25944,0.016184,14.7948,-0.034937,0.3405,7.827,-3.7075,2.1111,3479
2025-04-21,QQQ,0.003892,1.661358,0.01767,92.8898,-0.006695,0.5,7.2649,-4.9062,1.4808,43
2025-04-22,QQQ,0.053721,729.19985,0.043322,16831.5556,-0.006695,0.5,21.5303,-5.9589,3.6131,89
2025-04-23,QQQ,0.057397,107.644488,0.037978,2833.8785,-0.014162,0.4789,19.6065,-7.6749,2.5546,139
2025-04-24,QQQ,0.074057,89.10149,0.038268,2327.861,-0.01781,0.4646,19.8094,-7.8777,2.5146,192
2025-04-25,QQQ,0.080758,49.10913,0.035204,1394.4171,-0.01781,0.448,18.384,-7.1177,2.5829,239
2025-04-28,QQQ,0.076202,20.854702,0.033392,623.9373,-0.01781,0.4267,17.9609,-7.4591,2.4079,291
2025-04-29,QQQ,0.065332,8.760352,0.031863,274.3109,-0.01781,0.388,17.7725,-7.3777,2.409,356
2025-04-30,QQQ,0.093787,15.84161,0.033733,469.0302,-0.01781,0.399,18.3019,-7.1505,2.5595,404
2025-05-01,QQQ,0.091766,10.684966,0.032513,328.018,-0.01781,0.3974,17.342,-7.0995,2.4427,455
2025-05-02,QQQ,0.11069,13.091102,0.031854,410.3483,-0.01781,0.3931,17.4059,-6.6344,2.6236,511
2025-05-05,QQQ,0.099821,7.844012,0.030699,254.8651,-0.01781,0.3897,16.3357,-6.6693,2.4494,566
2025-05-06,QQQ,0.092566,5.418059,0.029701,181.7449,-0.019915,0.3796,15.9253,-6.6751,2.3858,631
2025-05-07,QQQ,0.0749,3.055631,0.028935,104.911,-0.035923,0.3649,15.4266,-6.6735,2.3116,693
2025-05-08,QQQ,0.092334,3.902285,0.029451,131.8205,-0.035923,0.3721,15.3507,-6.5635,2.3388,746
2025-05-09,QQQ,0.081486,2.728663,0.028548,94.8802,-0.035923,0.3738,14.3515,-6.5017,2.2074,804
2025-05-12,QQQ,0.037348,0.7816,0.034704,21.9454,-0.073442,0.3725,13.9186,-7.3828,1.8853,866
2025-05-13,QQQ,0.049711,1.05271,0.034008,30.3669,-0.073442,0.3766,13.631,-7.1214,1.9141,919
2025-05-14,QQQ,0.045939,0.875385,0.033032,25.8958,-0.073442,0.3728,13.2684,-6.9229,1.9166,979
2025-05-15,QQQ,0.042946,0.746669,0.032352,22.4615,-0.073442,0.3755,12.8791,-6.8907,1.8691,1040
2025-05-16,QQQ,0.040205,0.643237,0.031573,19.7394,-0.073442,0.3752,12.4736,-6.7319,1.8529,1095
2025-05-19,QQQ,0.055309,0.907905,0.031348,28.3245,-0.073442,0.3803,12.4566,-6.6344,1.8776,1142
2025-05-20,QQQ,0.052747,0.801822,0.030601,25.5492,-0.073442,0.3796,12.0876,-6.4816,1.8649,1203
2025-05-21,QQQ,0.044157,0.605497,0.030155,19.4163,-0.073442,0.3758,11.9868,-6.4923,1.8463,1268
2025-05-22,QQQ,0.04861,0.646058,0.029752,21.0426,-0.073442,0.3732,12.0345,-6.4015,1.8799,1321
2025-05-23,QQQ,0.039719,0.480856,0.029257,15.7522,-0.073442,0.3692,11.8838,-6.3607,1.8683,1377
2025-05-27,QQQ,0.061256,0.779327,0.02967,25.5927,-0.073442,0.3694,12.0698,-6.1946,1.9484,1438
2025-05-28,QQQ,0.070622,0.890622,0.029418,29.5954,-0.073442,0.3671,12.1257,-6.0671,1.9986,1499
2025-05-29,QQQ,0.065796,0.774467,0.028967,26.0459,-0.073442,0.372,11.7301,-6.0774,1.9301,1558
2025-05-30,QQQ,0.057034,0.619295,0.028617,20.9421,-0.073442,0.3702,11.6339,-6.1126,1.9033,1619
2025-06-02,QQQ,0.057628,0.601024,0.028266,20.5555,-0.073442,0.3659,11.6448,-6.0233,1.9333,1686
2025-06-03,QQQ,0.060925,0.617301,0.027835,21.4587,-0.073442,0.3666,11.4673,-5.9257,1.9352,1749
2025-06-04,QQQ,0.061118,0.595474,0.02743,20.9795,-0.073442,0.3633,11.3612,-5.7979,1.9595,1806
2025-06-05,QQQ,0.059288,0.552443,0.02709,19.6547,-0.073442,0.3581,11.3561,-5.6998,1.9923,1872
2025-06-06,QQQ,0.059891,0.538965,0.026719,19.4233,-0.073442,0.3587,11.1976,-5.6398,1.9855,1935
2025-06-09,QQQ,0.059187,0.512877,0.026437,18.6434,-0.073442,0.3591,11.0462,-5.5868,1.9772,1982
2025-06-10,QQQ,0.055505,0.45956,0.026034,16.8839,-0.073442,0.356,10.894,-5.4795,1.9881,2054
2025-06-11,QQQ,0.061171,0.498366,0.025782,18.5544,-0.073442,0.3591,10.7417,-5.4331,1.9771,2106
2025-06-12,QQQ,0.059375,0.465948,0.02547,17.5086,-0.073442,0.3584,10.5932,-5.3652,1.9744,2164
2025-06-13,QQQ,0.059933,0.456587,0.025232,17.303,-0.073442,0.3557,10.5864,-5.3041,1.9959,2225
2025-06-16,QQQ,0.064312,0.480928,0.025017,18.4245,-0.073442,0.3523,10.6324,-5.2211,2.0364,2286
2025-06-17,QQQ,0.05524,0.391633,0.024698,15.0469,-0.073442,0.3485,10.5431,-5.1723,2.0384,2352
2025-06-18,QQQ,0.048874,0.331498,0.024436,12.7476,-0.073442,0.3457,10.4885,-5.1401,2.0405,2413
2025-06-20,QQQ,0.056373,0.379051,0.024297,14.7777,-0.073442,0.3491,10.4305,-5.1389,2.0297,2461
2025-06-23,QQQ,0.06309,0.419625,0.024194,16.5173,-0.073442,0.3475,10.5204,-5.1049,2.0609,2519
2025-06-24,QQQ,0.065747,0.428445,0.023969,17.0408,-0.073442,0.3477,10.4116,-5.0421,2.0649,2575
2025-06-25,QQQ,0.064057,0.405147,0.023734,16.2279,-0.073442,0.3479,10.277,-4.9982,2.0561,2631
2025-06-26,QQQ,0.06551,0.405257,0.023592,16.3301,-0.073442,0.347,10.2533,-4.967,2.0643,2692
2025-06-27,QQQ,0.064362,0.387453,0.023424,15.6874,-0.073442,0.3439,10.2602,-4.9167,2.0868,2748
2025-06-30,QQQ,0.062862,0.368255,0.023185,15.0207,-0.073442,0.343,10.127,-4.8467,2.0895,2809
2025-07-01,QQQ,0.051923,0.290623,0.02296,11.7868,-0.073442,0.343,9.9386,-4.8331,2.0563,2872
2025-07-02,QQQ,0.052114,0.285332,0.022733,11.6717,-0.073442,0.3404,9.8984,-4.7602,2.0794,2943
2025-07-03,QQQ,0.056571,0.305617,0.022591,12.6429,-0.073442,0.3414,9.8291,-4.7218,2.0817,2987
2025-07-07,QQQ,0.048042,0.249959,0.022455,10.2411,-0.073442,0.3389,9.8036,-4.7153,2.0791,3039
2025-07-08,QQQ,0.047949,0.244287,0.022306,10.0552,-0.073442,0.339,9.7282,-4.6849,2.0765,3088
2025-07-09,QQQ,0.051743,0.260047,0.022166,10.8297,-0.073442,0.3389,9.6636,-4.6315,2.0865,3145
2025-07-10,QQQ,0.05175,0.254893,0.022001,10.6764,-0.073442,0.34,9.5462,-4.6006,2.075,3197
2025-07-11,QQQ,0.045529,0.217548,0.021839,9.0457,-0.073442,0.3383,9.4813,-4.5741,2.0728,3261
2025-07-14,QQQ,0.04329,0.202171,0.021653,8.4131,-0.073442,0.3382,9.3566,-4.5271,2.0668,3325
2025-07-15,QQQ,0.045263,0.208137,0.021549,8.7307,-0.073442,0.3385,9.3116,-4.5031,2.0678,3383
2025-07-16,QQQ,0.043152,0.194154,0.021388,8.1426,-0.073442,0.3392,9.2099,-4.4814,2.0551,3443
2025-07-17,QQQ,0.049324,0.220058,0.021244,9.4171,-0.073442,0.3383,9.1905,-4.4239,2.0775,3501
2025-07-18,QQQ,0.04704,0.205426,0.021098,8.7889,-0.073442,0.3395,9.063,-4.3997,2.0599,3553
2025-04-21,JPM,-0.001907,-0.381888,0.016332,-24.6072,-0.006142,0.5455,6.57,-10.4269,0.6301,23
2025-04-22,JPM,0.022943,16.42884,0.042894,382.545,-0.006142,0.52,21.5038,-10.5498,2.0383,51
2025-04-23,JPM,0.016693,3.017465,0.039258,76.3534,-0.018448,0.4419,19.4512,-10.7619,1.8074,86
2025-04-24,JPM,0.021596,2.842314,0.035908,78.5982,-0.018448,0.4643,17.5589,-10.4186,1.6853,112
2025-04-25,JPM,0.01619,1.246655,0.033602,36.5059,-0.018609,0.4429,16.5873,-10.4173,1.5923,140
2025-04-28,JPM,0.016412,0.981187,0.032575,29.5066,-0.022346,0.4096,17.1368,-9.658,1.7744,162
2025-04-29,JPM,0.017467,0.86521,0.032239,26.2166,-0.023949,0.4021,17.15,-9.5242,1.8007,188
2025-04-30,JPM,0.015353,0.615985,0.033729,17.6699,-0.029653,0.4091,17.2042,-10.336,1.6645,214
2025-05-01,JPM,0.008596,0.270816,0.03281,7.6445,-0.029653,0.3828,17.5906,-10.1852,1.7271,250
2025-05-02,JPM,0.02263,0.757532,0.034615,21.3069,-0.029653,0.3611,19.9211,-9.6199,2.0708,283
2025-05-05,JPM,0.01319,0.350113,0.034463,9.5787,-0.029653,0.3438,19.7201,-9.4921,2.0775,313
2025-05-06,JPM,-0.001036,-0.021539,0.033867,-1.2265,-0.035246,0.3333,19.2559,-9.6875,1.9877,341
2025-05-07,JPM,-0.016816,-0.280169,0.03347,-8.9684,-0.050485,0.3281,18.6149,-9.96,1.869,376
2025-05-08,JPM,-0.012894,-0.208317,0.033202,-6.8766,-0.052267,0.3285,18.4028,-9.6212,1.9127,406
2025-05-09,JPM,-0.018759,-0.272498,0.032303,-9.0547,-0.052361,0.3288,17.5721,-9.4485,1.8598,436
2025-05-12,JPM,-0.025547,-0.334754,0.032623,-10.8742,-0.059765,0.3235,17.8778,-9.6081,1.8607,469
2025-05-13,JPM,-0.026887,-0.332368,0.031677,-11.1236,-0.06222,0.3281,17.0114,-9.35,1.8194,505
2025-05-14,JPM,-0.029485,-0.342297,0.031131,-11.6378,-0.065079,0.3272,16.7636,-9.2269,1.8168,536
2025-05-15,JPM,-0.02137,-0.249119,0.030716,-8.7616,-0.065079,0.3368,16.2749,-9.0204,1.8042,560
2025-05-16,JPM,-0.029243,-0.31199,0.030562,-10.8629,-0.065079,0.3333,16.1445,-9.0569,1.7826,584
2025-05-19,JPM,-0.047846,-0.444754,0.032181,-14.4421,-0.083024,0.3301,16.3067,-9.5625,1.7053,613
2025-05-20,JPM,-0.048785,-0.436114,0.031775,-14.3543,-0.083784,0.3323,15.9321,-9.4281,1.6898,636
2025-05-21,JPM,-0.062106,-0.504661,0.031342,-16.7397,-0.094224,0.3255,15.6166,-9.3369,1.6726,665
2025-05-22,JPM,-0.072254,-0.545006,0.030929,-18.2679,-0.105038,0.323,15.3034,-9.3012,1.6453,694
2025-05-23,JPM,-0.06691,-0.50246,0.031338,-16.6716,-0.109101,0.328,15.3642,-9.282,1.6553,728
2025-05-27,JPM,-0.068039,-0.494882,0.030808,-16.7124,-0.109101,0.3273,15.1321,-9.101,1.6627,761
2025-05-28,JPM,-0.068955,-0.486676,0.030348,-16.6954,-0.109101,0.3284,14.7902,-8.9333,1.6556,789
2025-05-29,JPM,-0.077273,-0.515094,0.029818,-17.9452,-0.109101,0.3214,14.5782,-8.713,1.6731,822
2025-05-30,JPM,-0.075312,-0.493582,0.029417,-17.4588,-0.109651,0.3203,14.4794,-8.5244,1.6986,850
2025-06-02,JPM,-0.081968,-0.512466,0.029055,-18.326,-0.115108,0.3215,14.1586,-8.4949,1.6667,884
2025-06-03,JPM,-0.081088,-0.497134,0.02894,-17.8691,-0.117637,0.3247,14.0065,-8.4572,1.6562,910
2025-06-04,JPM,-0.087659,-0.514447,0.028626,-18.6698,-0.12081,0.3222,13.8422,-8.383,1.6512,936
2025-06-05,JPM,-0.098378,-0.546527,0.028437,-19.9224,-0.129254,0.3239,13.4995,-8.4304,1.6013,966
2025-06-06,JPM,-0.088768,-0.497915,0.028585,-18.1185,-0.129254,0.3254,13.689,-8.3435,1.6407,986
2025-06-09,JPM,-0.090369,-0.494373,0.028634,-17.9635,-0.129254,0.3282,13.5613,-8.3651,1.6212,1008
2025-06-10,JPM,-0.095613,-0.505143,0.028474,-18.4427,-0.129254,0.3264,13.5243,-8.3393,1.6218,1036
2025-06-11,JPM,-0.098684,-0.507195,0.028236,-18.671,-0.130956,0.3266,13.322,-8.254,1.614,1064
2025-06-12,JPM,-0.101968,-0.509937,0.028004,-18.9235,-0.133271,0.3239,13.1866,-8.0967,1.6286,1100
2025-06-13,JPM,-0.103555,-0.506567,0.028353,-18.5718,-0.139433,0.3212,13.3838,-8.091,1.6542,1131
2025-06-16,JPM,-0.09162,-0.454133,0.028692,-16.5247,-0.139433,0.3266,13.4438,-8.0539,1.6692,1154
2025-06-17,JPM,-0.102229,-0.484606,0.028778,-17.5345,-0.139433,0.3262,13.33,-8.1266,1.6403,1180
2025-06-18,JPM,-0.080276,-0.394737,0.031287,-13.2561,-0.139433,0.3274,13.9948,-8.1069,1.7263,1198
2025-06-20,JPM,-0.078187,-0.379432,0.031111,-12.8388,-0.139433,0.3296,13.8803,-8.0737,1.7192,1215
2025-06-23,JPM,-0.067443,-0.329616,0.030974,-11.2876,-0.139433,0.3318,13.9061,-7.9572,1.7476,1247
2025-06-24,JPM,-0.058765,-0.287624,0.030798,-9.9884,-0.139433,0.3333,13.8847,-7.8368,1.7717,1282
2025-06-25,JPM,-0.063076,-0.300177,0.030537,-10.4849,-0.139433,0.3348,13.6882,-7.8264,1.749,1317
2025-06-26,JPM,-0.06248,-0.292431,0.030219,-10.3388,-0.139433,0.3362,13.4768,-7.7318,1.743,1353
2025-06-27,JPM,-0.060637,-0.279928,0.030163,-9.9434,-0.139433,0.3333,13.6312,-7.672,1.7767,1383
2025-06-30,JPM,-0.061269,-0.277592,0.029952,-9.9356,-0.139433,0.3343,13.5182,-7.6382,1.7698,1410
2025-07-01,JPM,-0.059017,-0.264043,0.029816,-9.5266,-0.139433,0.3374,13.4241,-7.644,1.7562,1438
2025-07-02,JPM,-0.058903,-0.259162,0.029609,-9.4283,-0.139433,0.3351,13.3973,-7.5376,1.7774,1466
2025-07-03,JPM,-0.048359,-0.213539,0.029626,-7.8828,-0.139433,0.3395,13.3902,-7.524,1.7797,1483
2025-07-07,JPM,-0.058838,-0.250482,0.029462,-9.1808,-0.139433,0.3389,13.2609,-7.5631,1.7534,1514
2025-07-08,JPM,-0.064135,-0.266059,0.029246,-9.7811,-0.139433,0.3409,13.0487,-7.5724,1.7232,1544
2025-07-09,JPM,-0.063411,-0.259299,0.029122,-9.5906,-0.139433,0.3408,13.0513,-7.5449,1.7298,1575
2025-07-10,JPM,-0.059601,-0.24159,0.029043,-9.0069,-0.139433,0.3431,13.0058,-7.5315,1.7268,1603
2025-07-11,JPM,-0.06445,-0.25512,0.028831,-9.5425,-0.139433,0.3433,12.8956,-7.524,1.7139,1638
2025-07-14,JPM,-0.070699,-0.272816,0.028654,-10.219,-0.139433,0.3399,12.9,-7.4746,1.7258,1680
2025-07-15,JPM,-0.104248,-0.375137,0.029096,-13.5806,-0.139433,0.3348,12.9002,-7.6759,1.6806,1728
2025-07-16,JPM,-0.115347,-0.402351,0.029209,-14.4599,-0.149471,0.3341,12.8832,-7.7447,1.6635,1762
2025-07-17,JPM,-0.104624,-0.366527,0.029423,-13.1369,-0.149471,0.3337,13.0562,-7.6804,1.7,1793
2025-07-18,JPM,-0.116469,-0.39547,0.029167,-14.2446,-0.149471,0.3305,12.9397,-7.6239,1.6973,1831
